,Unnamed: 0,original_image,cropped_img_name,taxonomy_cat,color_tonks,color_prob,pattern_tonks,pattern_prob
198,198,Fashion_Flat_Lay_Photography_00000216.jpg,Fashion_Flat_Lay_Photography_00000216_1.jpg,bottom,navy,0.9968107343,melange,0.9999606609
199,199,Fashion_Flat_Lay_Photography_00000217.jpg,Fashion_Flat_Lay_Photography_00000217_2.jpg,bottom,blue,1,melange,0.9777162671
200,200,Fashion_Flat_Lay_Photography_00000222.jpg,Fashion_Flat_Lay_Photography_00000222_2.jpg,bottom,green,1,geometric,0.5078997612
201,201,Fashion_Flat_Lay_Photography_00000228.jpg,Fashion_Flat_Lay_Photography_00000228_0.jpg,bottom,grey,0.9999883175,melange,0.973944366
202,202,Fashion_Flat_Lay_Photography_00000257.jpg,Fashion_Flat_Lay_Photography_00000257_2.jpg,bottom,grey,1,melange,0.9997375607
203,203,Fashion_Flat_Lay_Photography_00000278.jpg,Fashion_Flat_Lay_Photography_00000278_2.jpg,bottom,red,1,solid,0.9933915138
204,204,Fashion_Flat_Lay_Photography_00000303.jpg,Fashion_Flat_Lay_Photography_00000303_3.jpg,bottom,pink,1,melange,0.9997065663
205,205,Fashion_Flat_Lay_Photography_00000334.jpg,Fashion_Flat_Lay_Photography_00000334_0.jpg,bottom,orange,0.6573242545,floral,0.9999990463
206,206,Fashion_Flat_Lay_Photography_00000429.jpg,Fashion_Flat_Lay_Photography_00000429_3.jpg,bottom,blue,0.9999867678,plaid,0.8490750194
207,207,Fashion_Flat_Lay_Photography_00000522.jpg,Fashion_Flat_Lay_Photography_00000522_3.jpg,bottom,grey,0.9963151813,striped,0.8333510756
208,208,Fashion_Flat_Lay_Photography_00000531.jpg,Fashion_Flat_Lay_Photography_00000531_1.jpg,bottom,blue,1,geometric,0.9934962988
209,209,Fashion_Flat_Lay_Photography_00000576.jpg,Fashion_Flat_Lay_Photography_00000576_0.jpg,bottom,blue,1,melange,0.8318552375
210,210,flat_lay_outfits_spring_fashion_00000004.jpg,flat_lay_outfits_spring_fashion_00000004_3.jpg,bottom,grey,0.9999904633,melange,0.7827475667
211,211,flat_lay_outfits_spring_fashion_00000013.jpg,flat_lay_outfits_spring_fashion_00000013_3.jpg,bottom,black,0.9941532016,floral,0.9994578958
212,212,flat_lay_outfits_spring_fashion_00000014.jpg,flat_lay_outfits_spring_fashion_00000014_0.jpg,bottom,navy,0.9999982119,geometric,0.9901635051
213,213,flat_lay_outfits_spring_fashion_00000016.jpg,flat_lay_outfits_spring_fashion_00000016_3.jpg,bottom,black,0.9999989271,solid,0.9998961687
214,214,flat_lay_outfits_spring_fashion_00000039.jpg,flat_lay_outfits_spring_fashion_00000039_3.jpg,bottom,blue,0.9993495345,geometric,0.9663271904
215,215,flat_lay_outfits_spring_fashion_00000051.jpg,flat_lay_outfits_spring_fashion_00000051_2.jpg,bottom,grey,0.9918410778,melange,0.9119026661
216,216,flat_lay_outfits_spring_fashion_00000051.jpg,flat_lay_outfits_spring_fashion_00000051_3.jpg,bottom,white,0.9130295515,striped,0.9641419649
217,217,flat_lay_outfits_spring_fashion_00000058.jpg,flat_lay_outfits_spring_fashion_00000058_3.jpg,bottom,black,0.9932982326,dotted,0.7035750747
218,218,flat_lay_outfits_spring_fashion_00000078.jpg,flat_lay_outfits_spring_fashion_00000078_0.jpg,bottom,navy,0.9999855757,melange,0.9997729659
219,219,flat_lay_outfits_spring_fashion_00000088.jpg,flat_lay_outfits_spring_fashion_00000088_3.jpg,bottom,blue,0.9999551773,melange,0.9901236892
220,220,flat_lay_outfits_spring_fashion_00000098.jpg,flat_lay_outfits_spring_fashion_00000098_0.jpg,bottom,green,1,geometric,0.3606370389
221,221,flat_lay_outfits_spring_fashion_00000104.jpg,flat_lay_outfits_spring_fashion_00000104_3.jpg,bottom,grey,0.6378110051,melange,0.9929690957
222,222,flat_lay_outfits_spring_fashion_00000110.jpg,flat_lay_outfits_spring_fashion_00000110_0.jpg,bottom,blue,0.9999912977,melange,0.8893810511
223,223,flat_lay_outfits_spring_fashion_00000131.jpg,flat_lay_outfits_spring_fashion_00000131_3.jpg,bottom,navy,0.9999998808,melange,0.9990403056
224,224,flat_lay_outfits_spring_fashion_00000147.jpg,flat_lay_outfits_spring_fashion_00000147_2.jpg,bottom,white,1,solid,0.999896884
225,225,flat_lay_outfits_spring_fashion_00000152.jpg,flat_lay_outfits_spring_fashion_00000152_4.jpg,bottom,white,0.9998409748,melange,0.9999154806
226,226,flat_lay_outfits_spring_fashion_00000158.jpg,flat_lay_outfits_spring_fashion_00000158_3.jpg,bottom,navy,0.9999997616,melange,0.9992908239
227,227,flat_lay_outfits_spring_fashion_00000163.jpg,flat_lay_outfits_spring_fashion_00000163_2.jpg,bottom,beige,0.9999966621,melange,0.9977826476
228,228,flat_lay_outfits_spring_fashion_00000170.jpg,flat_lay_outfits_spring_fashion_00000170_2.jpg,bottom,navy,0.999835968,melange,0.7023385763
229,229,flat_lay_outfits_spring_fashion_00000173.jpg,flat_lay_outfits_spring_fashion_00000173_2.jpg,bottom,pink,1,melange,0.9992903471
230,230,flat_lay_outfits_spring_fashion_00000212.jpg,flat_lay_outfits_spring_fashion_00000212_0.jpg,bottom,white,0.9935897589,solid,0.8416791558
231,231,flat_lay_outfits_spring_fashion_00000285.jpg,flat_lay_outfits_spring_fashion_00000285_3.jpg,bottom,navy,0.9999980927,melange,0.9957339168
232,232,flat_lay_outfits_spring_fashion_00000347.jpg,flat_lay_outfits_spring_fashion_00000347_0.jpg,bottom,blue,0.9947081804,melange,0.9823192954
233,233,flat_lay_outfits_spring_fashion_00000385.jpg,flat_lay_outfits_spring_fashion_00000385_2.jpg,bottom,blue,0.959272325,plaid,0.7718217373
234,234,flat_lay_outfits_spring_fashion_00000404.jpg,flat_lay_outfits_spring_fashion_00000404_0.jpg,bottom,grey,1,striped,0.9604918361
235,235,flat_lay_outfits_spring_fashion_00000432.jpg,flat_lay_outfits_spring_fashion_00000432_2.jpg,bottom,blue,0.6421832442,melange,0.8547897339
236,236,flat_lay_outfits_spring_fashion_00000463.jpg,flat_lay_outfits_spring_fashion_00000463_4.jpg,bottom,blue,0.8031566143,paisley,0.9997659326
237,237,flat_lay_outfits_spring_fashion_00000481.jpg,flat_lay_outfits_spring_fashion_00000481_0.jpg,bottom,white,0.9822289944,gingham,0.994281888
238,238,flat_lay_outfits_spring_fashion_00000485.jpg,flat_lay_outfits_spring_fashion_00000485_2.jpg,bottom,blue,1,melange,0.9993965626
239,239,flat_lay_outfits_spring_fashion_00000502.jpg,flat_lay_outfits_spring_fashion_00000502_3.jpg,bottom,grey,0.9999998808,striped,0.999958992
240,240,IMG_6777.jpg,IMG_6777_2.jpg,bottom,grey,0.9999759197,melange,0.9993981123
241,241,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290.jpg,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290_2.jpg,bottom,blue,0.999997735,melange,0.9991527796
242,242,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290.jpg,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290_4.jpg,bottom,green,0.9880620241,melange,0.945409894
243,243,Lays_Flat_Clothing_Outfit_00000015.jpg,Lays_Flat_Clothing_Outfit_00000015_3.jpg,bottom,grey,0.9951816201,dotted,0.9999997616
244,244,Lays_Flat_Clothing_Outfit_00000020.jpg,Lays_Flat_Clothing_Outfit_00000020_1.jpg,bottom,yellow,0.8550927639,geometric,0.9738666415
245,245,Lays_Flat_Clothing_Outfit_00000022.jpg,Lays_Flat_Clothing_Outfit_00000022_3.jpg,bottom,navy,1,striped,0.6233543754
246,246,Lays_Flat_Clothing_Outfit_00000026.jpg,Lays_Flat_Clothing_Outfit_00000026_3.jpg,bottom,blue,0.999977231,geometric,0.4130296707
247,247,Lays_Flat_Clothing_Outfit_00000035.jpg,Lays_Flat_Clothing_Outfit_00000035_0.jpg,bottom,grey,1,striped,0.4102586508
248,248,Lays_Flat_Clothing_Outfit_00000052.jpg,Lays_Flat_Clothing_Outfit_00000052_1.jpg,bottom,grey,0.9403855801,melange,0.9809371829
249,249,Lays_Flat_Clothing_Outfit_00000054.jpg,Lays_Flat_Clothing_Outfit_00000054_3.jpg,bottom,blue,1,melange,0.9990571141
250,250,Lays_Flat_Clothing_Outfit_00000055.jpg,Lays_Flat_Clothing_Outfit_00000055_2.jpg,bottom,blue,1,gingham,0.5376210213
251,251,Lays_Flat_Clothing_Outfit_00000056.jpg,Lays_Flat_Clothing_Outfit_00000056_2.jpg,bottom,blue,0.9999588728,melange,0.9866939783
252,252,Lays_Flat_Clothing_Outfit_00000060.jpg,Lays_Flat_Clothing_Outfit_00000060_0.jpg,bottom,blue,0.9999998808,plaid,0.602216959
253,253,Lays_Flat_Clothing_Outfit_00000068.jpg,Lays_Flat_Clothing_Outfit_00000068_2.jpg,bottom,grey,1,melange,0.5761747956
254,254,Lays_Flat_Clothing_Outfit_00000069.jpg,Lays_Flat_Clothing_Outfit_00000069_0.jpg,bottom,grey,0.9999662638,melange,0.9816238284
255,255,Lays_Flat_Clothing_Outfit_00000084.jpg,Lays_Flat_Clothing_Outfit_00000084_3.jpg,bottom,grey,1,solid,0.6959618926
256,256,Lays_Flat_Clothing_Outfit_00000086.jpg,Lays_Flat_Clothing_Outfit_00000086_3.jpg,bottom,grey,0.999997139,striped,0.9998620749
257,257,Lays_Flat_Clothing_Outfit_00000089.jpg,Lays_Flat_Clothing_Outfit_00000089_1.jpg,bottom,black,1,melange,0.999989748
258,258,Lays_Flat_Clothing_Outfit_00000090.jpg,Lays_Flat_Clothing_Outfit_00000090_3.jpg,bottom,blue,0.9772909284,melange,0.9981333613
259,259,Lays_Flat_Clothing_Outfit_00000091.jpg,Lays_Flat_Clothing_Outfit_00000091_0.jpg,bottom,white,1,geometric,0.9815644622
260,260,Lays_Flat_Clothing_Outfit_00000092.jpg,Lays_Flat_Clothing_Outfit_00000092_3.jpg,bottom,blue,0.8398389816,solid,0.3255200088
261,261,Lays_Flat_Clothing_Outfit_00000097.jpg,Lays_Flat_Clothing_Outfit_00000097_3.jpg,bottom,black,0.9959883094,floral,0.9999997616
262,262,Lays_Flat_Clothing_Outfit_00000109.jpg,Lays_Flat_Clothing_Outfit_00000109_0.jpg,bottom,navy,0.9999998808,melange,0.999874115
263,263,Lays_Flat_Clothing_Outfit_00000113.jpg,Lays_Flat_Clothing_Outfit_00000113_2.jpg,bottom,blue,0.9978802204,plaid,0.8911866546
264,264,Lays_Flat_Clothing_Outfit_00000115.jpg,Lays_Flat_Clothing_Outfit_00000115_2.jpg,bottom,blue,1,melange,0.9978297353
265,265,Lays_Flat_Clothing_Outfit_00000119.jpg,Lays_Flat_Clothing_Outfit_00000119_0.jpg,bottom,blue,0.8975058198,geometric,0.4969847798
266,266,Lays_Flat_Clothing_Outfit_00000120.jpg,Lays_Flat_Clothing_Outfit_00000120_2.jpg,bottom,grey,0.9999998808,melange,0.9997349381
267,267,Lays_Flat_Clothing_Outfit_00000121.jpg,Lays_Flat_Clothing_Outfit_00000121_3.jpg,bottom,green,1,plaid,0.5183210373
268,268,Lays_Flat_Clothing_Outfit_00000124.jpg,Lays_Flat_Clothing_Outfit_00000124_2.jpg,bottom,grey,0.9558824897,floral,0.9993329644
269,269,Lays_Flat_Clothing_Outfit_00000134.jpg,Lays_Flat_Clothing_Outfit_00000134_1.jpg,bottom,navy,1,solid,0.9876397252
270,270,Lays_Flat_Clothing_Outfit_00000139.jpg,Lays_Flat_Clothing_Outfit_00000139_1.jpg,bottom,green,0.9955970645,floral,0.9999856949
271,271,Lays_Flat_Clothing_Outfit_00000141.jpg,Lays_Flat_Clothing_Outfit_00000141_2.jpg,bottom,grey,0.9999996424,striped,0.9996850491
272,272,Lays_Flat_Clothing_Outfit_00000142.jpg,Lays_Flat_Clothing_Outfit_00000142_2.jpg,bottom,blue,0.9999992847,striped,0.7877674699
273,273,Lays_Flat_Clothing_Outfit_00000143.jpg,Lays_Flat_Clothing_Outfit_00000143_1.jpg,bottom,grey,0.9997854829,melange,0.9999395609
274,274,Lays_Flat_Clothing_Outfit_00000146.jpg,Lays_Flat_Clothing_Outfit_00000146_3.jpg,bottom,red,0.9999876022,floral,0.5772925615
275,275,Lays_Flat_Clothing_Outfit_00000151.jpg,Lays_Flat_Clothing_Outfit_00000151_3.jpg,bottom,grey,0.99418962,melange,0.9979708791
276,276,Lays_Flat_Clothing_Outfit_00000162.jpg,Lays_Flat_Clothing_Outfit_00000162_2.jpg,bottom,blue,1,melange,0.999037385
277,277,Lays_Flat_Clothing_Outfit_00000168.jpg,Lays_Flat_Clothing_Outfit_00000168_1.jpg,bottom,blue,1,geometric,0.9062830806
278,278,Lays_Flat_Clothing_Outfit_00000170.jpg,Lays_Flat_Clothing_Outfit_00000170_4.jpg,bottom,black,0.9999992847,geometric,0.9524509311
279,279,Lays_Flat_Clothing_Outfit_00000176.jpg,Lays_Flat_Clothing_Outfit_00000176_3.jpg,bottom,white,1,lace,0.9999997616
280,280,Lays_Flat_Clothing_Outfit_00000181.jpg,Lays_Flat_Clothing_Outfit_00000181_2.jpg,bottom,white,0.8006555438,striped,0.892845571
281,281,Lays_Flat_Clothing_Outfit_00000189.jpg,Lays_Flat_Clothing_Outfit_00000189_2.jpg,bottom,grey,0.9954057932,melange,0.9987027645
282,282,Lays_Flat_Clothing_Outfit_00000190.jpg,Lays_Flat_Clothing_Outfit_00000190_3.jpg,bottom,orange,0.9685898423,solid,0.7057448626
283,283,Lays_Flat_Clothing_Outfit_00000193.jpg,Lays_Flat_Clothing_Outfit_00000193_1.jpg,bottom,white,1,solid,0.9264359474
284,284,Lays_Flat_Clothing_Outfit_00000204.jpg,Lays_Flat_Clothing_Outfit_00000204_0.jpg,bottom,grey,0.9999986887,melange,0.9947827458
285,285,Lays_Flat_Clothing_Outfit_00000209.jpg,Lays_Flat_Clothing_Outfit_00000209_2.jpg,bottom,grey,0.9996305704,striped,0.6461033225
286,286,Lays_Flat_Clothing_Outfit_00000210.jpg,Lays_Flat_Clothing_Outfit_00000210_1.jpg,bottom,blue,0.9999998808,plaid,0.43011868
287,287,Lays_Flat_Clothing_Outfit_00000213.jpg,Lays_Flat_Clothing_Outfit_00000213_4.jpg,bottom,navy,1,melange,0.9997138381
288,288,Lays_Flat_Clothing_Outfit_00000229.jpg,Lays_Flat_Clothing_Outfit_00000229_3.jpg,bottom,green,0.9815044999,plaid,0.6180677414
289,289,Lays_Flat_Clothing_Outfit_00000240.jpg,Lays_Flat_Clothing_Outfit_00000240_2.jpg,bottom,grey,0.9998390675,melange,0.9927570224
290,290,Lays_Flat_Clothing_Outfit_00000241.jpg,Lays_Flat_Clothing_Outfit_00000241_3.jpg,bottom,green,0.9980754852,camo,0.9178193212
291,291,Lays_Flat_Clothing_Outfit_00000247.jpg,Lays_Flat_Clothing_Outfit_00000247_0.jpg,bottom,navy,0.9997282624,plaid,0.9933126569
292,292,Lays_Flat_Clothing_Outfit_00000250.jpg,Lays_Flat_Clothing_Outfit_00000250_0.jpg,bottom,orange,0.9726096988,geometric,0.5344922543
293,293,Lays_Flat_Clothing_Outfit_00000261.jpg,Lays_Flat_Clothing_Outfit_00000261_2.jpg,bottom,grey,0.9999983311,melange,0.741658926
294,294,Lays_Flat_Clothing_Outfit_00000263.jpg,Lays_Flat_Clothing_Outfit_00000263_2.jpg,bottom,navy,0.984306097,melange,0.5476984978
295,295,Lays_Flat_Clothing_Outfit_00000265.jpg,Lays_Flat_Clothing_Outfit_00000265_1.jpg,bottom,grey,0.9951214194,melange,0.9987353683
296,296,Lays_Flat_Clothing_Outfit_00000267.jpg,Lays_Flat_Clothing_Outfit_00000267_3.jpg,bottom,white,1,melange,0.98097229
297,297,Lays_Flat_Clothing_Outfit_00000295.jpg,Lays_Flat_Clothing_Outfit_00000295_2.jpg,bottom,brown,0.8190377951,solid,0.999980092
298,298,Lays_Flat_Clothing_Outfit_00000299.jpg,Lays_Flat_Clothing_Outfit_00000299_2.jpg,bottom,navy,0.9899945855,melange,0.9957793951
299,299,Lays_Flat_Clothing_Outfit_00000300.jpg,Lays_Flat_Clothing_Outfit_00000300_1.jpg,bottom,grey,0.9968647361,plaid,0.9999781847
300,300,Lays_Flat_Clothing_Outfit_00000302.jpg,Lays_Flat_Clothing_Outfit_00000302_2.jpg,bottom,blue,0.9883285761,melange,0.7070955038
301,301,Lays_Flat_Clothing_Outfit_00000307.jpg,Lays_Flat_Clothing_Outfit_00000307_2.jpg,bottom,blue,1,plaid,0.9645442963
302,302,Lays_Flat_Clothing_Outfit_00000309.jpg,Lays_Flat_Clothing_Outfit_00000309_2.jpg,bottom,grey,0.9999986887,striped,0.9708475471
303,303,Lays_Flat_Clothing_Outfit_00000315.jpg,Lays_Flat_Clothing_Outfit_00000315_0.jpg,bottom,orange,0.983909905,floral,0.9999995232
304,304,Lays_Flat_Clothing_Outfit_00000333.jpg,Lays_Flat_Clothing_Outfit_00000333_0.jpg,bottom,blue,1,melange,0.9968994856
305,305,Lays_Flat_Clothing_Outfit_00000339.jpg,Lays_Flat_Clothing_Outfit_00000339_2.jpg,bottom,blue,1,geometric,0.9567992091
306,306,Lays_Flat_Clothing_Outfit_00000340.jpg,Lays_Flat_Clothing_Outfit_00000340_0.jpg,bottom,blue,1,melange,0.9993948936
307,307,Lays_Flat_Clothing_Outfit_00000341.jpg,Lays_Flat_Clothing_Outfit_00000341_0.jpg,bottom,blue,0.9998016953,solid,0.9999560118
308,308,Lays_Flat_Clothing_Outfit_00000390.jpg,Lays_Flat_Clothing_Outfit_00000390_3.jpg,bottom,navy,0.9999997616,melange,0.9013397098
309,309,Lays_Flat_Clothing_Outfit_00000392.jpg,Lays_Flat_Clothing_Outfit_00000392_2.jpg,bottom,blue,1,plaid,0.5895721912
310,310,Lays_Flat_Clothing_Outfit_00000392.jpg,Lays_Flat_Clothing_Outfit_00000392_4.jpg,bottom,grey,0.5656857491,plaid,0.9923934937
311,311,Lays_Flat_Clothing_Outfit_00000397.jpg,Lays_Flat_Clothing_Outfit_00000397_2.jpg,bottom,blue,0.9920777678,melange,0.8373143077
312,312,Lays_Flat_Clothing_Outfit_00000407.jpg,Lays_Flat_Clothing_Outfit_00000407_0.jpg,bottom,blue,0.9999997616,melange,0.6585676074
313,313,Lays_Flat_Clothing_Outfit_00000414.jpg,Lays_Flat_Clothing_Outfit_00000414_3.jpg,bottom,grey,1,melange,0.999533534
314,314,Lays_Flat_Clothing_Outfit_00000433.jpg,Lays_Flat_Clothing_Outfit_00000433_2.jpg,bottom,grey,0.9999959469,striped,0.3837905228
315,315,Lays_Flat_Clothing_Outfit_00000434.jpg,Lays_Flat_Clothing_Outfit_00000434_2.jpg,bottom,grey,0.9999775887,melange,0.9985349178
316,316,Lays_Flat_Clothing_Outfit_00000437.jpg,Lays_Flat_Clothing_Outfit_00000437_3.jpg,bottom,navy,0.9997754693,geometric,0.9291031957
317,317,Lays_Flat_Clothing_Outfit_00000440.jpg,Lays_Flat_Clothing_Outfit_00000440_0.jpg,bottom,green,1,melange,0.999802649
318,318,Lays_Flat_Clothing_Outfit_00000442.jpg,Lays_Flat_Clothing_Outfit_00000442_2.jpg,bottom,black,0.9999992847,melange,0.9998922348
319,319,Lays_Flat_Clothing_Outfit_00000456.jpg,Lays_Flat_Clothing_Outfit_00000456_3.jpg,bottom,navy,1,melange,0.9982669353
320,320,Lays_Flat_Clothing_Outfit_00000469.jpg,Lays_Flat_Clothing_Outfit_00000469_0.jpg,bottom,blue,1,melange,0.9163133502
321,321,Lays_Flat_Clothing_Outfit_00000479.jpg,Lays_Flat_Clothing_Outfit_00000479_3.jpg,bottom,blue,1,geometric,0.8893156052
322,322,Lays_Flat_Clothing_Outfit_00000483.jpg,Lays_Flat_Clothing_Outfit_00000483_1.jpg,bottom,navy,0.9190714955,plaid,0.6249747276
323,323,Lays_Flat_Clothing_Outfit_00000491.jpg,Lays_Flat_Clothing_Outfit_00000491_0.jpg,bottom,grey,0.9999393225,plaid,0.756701231
324,324,Lays_Flat_Clothing_Outfit_00000496.jpg,Lays_Flat_Clothing_Outfit_00000496_1.jpg,bottom,blue,0.5499470234,plaid,0.9770736098
325,325,Lays_Flat_Clothing_Outfit_00000501.jpg,Lays_Flat_Clothing_Outfit_00000501_3.jpg,bottom,pink,0.9999886751,melange,0.8482212424
326,326,Lays_Flat_Clothing_Outfit_00000527.jpg,Lays_Flat_Clothing_Outfit_00000527_2.jpg,bottom,blue,0.9999959469,plaid,0.6381198764
327,327,Lays_Flat_Clothing_Outfit_00000533.jpg,Lays_Flat_Clothing_Outfit_00000533_3.jpg,bottom,grey,0.9986138344,plaid,0.9999711514
328,328,Lays_Flat_Clothing_Outfit_00000536.jpg,Lays_Flat_Clothing_Outfit_00000536_2.jpg,bottom,black,0.7800914645,melange,0.9991285205
329,329,Lays_Flat_Clothing_Outfit_00000537.jpg,Lays_Flat_Clothing_Outfit_00000537_0.jpg,bottom,grey,0.9999886751,melange,0.9996483326
330,330,Lays_Flat_Clothing_Outfit_00000547.jpg,Lays_Flat_Clothing_Outfit_00000547_3.jpg,bottom,beige,1,solid,0.9999552965
331,331,Lays_Flat_Clothing_Outfit_00000548.jpg,Lays_Flat_Clothing_Outfit_00000548_2.jpg,bottom,blue,0.998331368,plaid,0.9638877511
332,332,Lays_Flat_Clothing_Outfit_00000550.jpg,Lays_Flat_Clothing_Outfit_00000550_1.jpg,bottom,grey,0.9999998808,melange,0.9600275159
333,333,stock-photo-black-and-white-warm-clothing-fashion-clothing-accessories-lather-style-flat-lay-items-lay-flat-265b6817-2049-44e3-bbc6-ab634af1e366.jpg,stock-photo-black-and-white-warm-clothing-fashion-clothing-accessories-lather-style-flat-lay-items-lay-flat-265b6817-2049-44e3-bbc6-ab634af1e366_2.jpg,bottom,grey,0.9999998808,melange,0.807730794
334,334,style_outfit_flatlays_00000001.jpg,style_outfit_flatlays_00000001_2.jpg,bottom,black,0.9057756066,striped,0.6177943945
335,335,style_outfit_flatlays_00000004.jpg,style_outfit_flatlays_00000004_1.jpg,bottom,green,1,floral,0.9982403517
336,336,style_outfit_flatlays_00000005.jpg,style_outfit_flatlays_00000005_3.jpg,bottom,grey,0.9757754803,geometric,0.4976574779
337,337,style_outfit_flatlays_00000006.jpg,style_outfit_flatlays_00000006_1.jpg,bottom,grey,0.9999997616,camo,0.9667855501
338,338,style_outfit_flatlays_00000007.jpg,style_outfit_flatlays_00000007_2.jpg,bottom,blue,0.9999233484,melange,0.9782032967
339,339,style_outfit_flatlays_00000008.jpg,style_outfit_flatlays_00000008_3.jpg,bottom,black,1,solid,0.9999623299
340,340,style_outfit_flatlays_00000010.jpg,style_outfit_flatlays_00000010_3.jpg,bottom,purple,0.9954265952,paisley,0.7353176475
341,341,style_outfit_flatlays_00000011.jpg,style_outfit_flatlays_00000011_4.jpg,bottom,grey,0.9999995232,melange,0.9994088411
342,342,style_outfit_flatlays_00000012.jpg,style_outfit_flatlays_00000012_2.jpg,bottom,grey,0.9999911785,melange,0.9618685842
343,343,style_outfit_flatlays_00000013.jpg,style_outfit_flatlays_00000013_3.jpg,bottom,navy,1,geometric,0.7095394731
344,344,style_outfit_flatlays_00000014.jpg,style_outfit_flatlays_00000014_0.jpg,bottom,red,1,solid,0.5748775005
345,345,style_outfit_flatlays_00000015.jpg,style_outfit_flatlays_00000015_3.jpg,bottom,beige,0.9775162935,melange,0.9999008179
346,346,style_outfit_flatlays_00000018.jpg,style_outfit_flatlays_00000018_3.jpg,bottom,navy,0.9999976158,plaid,0.4733765721
347,347,style_outfit_flatlays_00000020.jpg,style_outfit_flatlays_00000020_2.jpg,bottom,grey,0.9949159622,melange,0.4862860739
348,348,style_outfit_flatlays_00000022.jpg,style_outfit_flatlays_00000022_0.jpg,bottom,grey,0.9999930859,melange,0.996502161
349,349,style_outfit_flatlays_00000023.jpg,style_outfit_flatlays_00000023_2.jpg,bottom,white,1,floral,0.9999998808
350,350,style_outfit_flatlays_00000024.jpg,style_outfit_flatlays_00000024_2.jpg,bottom,pink,0.9999997616,melange,0.9997953773
351,351,style_outfit_flatlays_00000028.jpg,style_outfit_flatlays_00000028_2.jpg,bottom,blue,0.7068480253,melange,0.9629682302
352,352,style_outfit_flatlays_00000032.jpg,style_outfit_flatlays_00000032_3.jpg,bottom,white,0.9999924898,solid,0.9998379946
353,353,style_outfit_flatlays_00000036.jpg,style_outfit_flatlays_00000036_2.jpg,bottom,black,0.9271713495,striped,0.904283464
354,354,style_outfit_flatlays_00000037.jpg,style_outfit_flatlays_00000037_2.jpg,bottom,grey,0.9999210835,melange,0.9999494553
355,355,style_outfit_flatlays_00000039.jpg,style_outfit_flatlays_00000039_2.jpg,bottom,grey,0.9982470274,plaid,0.9870527387
